구	행정동	법정동	아파트명	시공사	세대수	세대 수준	입주연월			블록	신도시
창전구	칠심2동	칠심동	칠심주공4단지	대한주택공사	1,100세대	1,000세대 이상~ 3,000세대 미만	1993년 7월	칠심동 인구를 든든하게 받쳐주는 주공아파트 타운의 한 축.			
창전구	칠심2동	칠심동	칠심주공5단지	대한주택공사	1,050세대	1,000세대 이상~ 3,000세대 미만	1993년 10월	4단지, 6단지와 함께 대규모 서민 주거 타운을 형성하고 있다.			
창전구	칠심2동	칠심동	칠심주공6단지	대한주택공사	980세대	500세대 이상 ~ 1,000세대 미만	1994년 2월	초등학교 통학이 안전하고 편리해 학부모들의 수요가 꾸준하다.			
창전구	칠심3동	칠심동	칠심주공1단지	대한주택공사	1,500세대	1,000세대 이상~ 3,000세대 미만	1991년 4월	2호선 칠심역과 맞닿아 있어 대중교통이 매우 편리한 역세권 대단지.			
창전구	칠심3동	칠심동	칠심주공2단지	대한주택공사	1,420세대	1,000세대 이상~ 3,000세대 미만	1991년 8월	2023년 '칠심역 참교육 사건' 당시 활약한(?) 숨은 실력자 팬들이 다수 거주한다는 소문이 있다.			
창전구	칠심3동	칠심동	칠심주공3단지	대한주택공사	1,350세대	1,000세대 이상~ 3,000세대 미만	1992년 5월	주차 공간은 약간 좁지만 칠심역 상권을 도보로 이용할 수 있어 인기가 많다.			
창전구	칠심3동	칠심동	대원칸타빌 칠심	대원	770세대	500세대 이상 ~ 1,000세대 미만	2008년 11월	칠심역 일대의 희소성 있는 중형급 민간 브랜드 아파트.			
창전구	광정동	보통동	보통주공1단지	대한주택공사	800세대	500세대 이상 ~ 1,000세대 미만	1995년 3월	나나미의 캐치프레이즈 '보통(Normal)'을 실천하듯, 외관은 지극히 평범하나 속은 알찬 단지.			
창전구	광정동	보통동	보통주공2단지	대한주택공사	750세대	500세대 이상 ~ 1,000세대 미만	1996년 9월	1단지와 나란히 붙어 조용하고 튀지 않는 평범한 동네 분위기를 자아낸다.			
창전구	광정동	보통동	보통아파트	보통건설	300세대	500세대 미만	1990년 11월	평범한 이름, 평범한 도색, 평범한 입지로 인해 오히려 팬들의 '스텔스 성지순례' 타겟이 된 곳.			
창전구	진백동	진백동	진백희가로	동우개발	550세대	500세대 이상 ~ 1,000세대 미만	2014년 7월	'순백의 주거지' 컨셉에 맞게 단지 외벽이 밝고 깨끗한 톤으로 칠해져 있다.			
창전구	진백동	진백동	진백영무예다음	영무건설	680세대	500세대 이상 ~ 1,000세대 미만	2016년 2월	진백동 특유의 조용하고 우아한 분위기를 선호하는 문화예술계 종사자들이 꽤 거주한다.			
창전구	진백동	진백동	진백주공	대한주택공사	1,200세대	1,000세대 이상~ 3,000세대 미만	1998년 5월	연식은 오래되었으나 진백동의 쾌적한 자연환경을 가장 가까이서 누리는 대단지.			
창전구	진백동	시로동	진등	진등건설	400세대	500세대 미만	2001년 6월	시로동 안쪽에 위치하여 한적한 라이프스타일을 즐길 수 있는 구축 아파트.			
창전구	진백동	시로동	델리아	델리아건설	320세대	500세대 미만	2005년 10월	마시로의 서구적인 분위기를 연상케 하는 고급 빌라형 단지.			
창전구	진백동	시로동	베르당	베르당토건	500세대	500세대 이상 ~ 1,000세대 미만	2007년 12월	단지 내 화단에 '나비'가 날아드는 꽃들이 유독 많이 심어져 있어 봄여름 풍경이 빼어나다.			
창전구	진백동	시로동	캔버스	캔버스이엔씨	450세대	500세대 미만	2019년 3월	'순백의 캔버스'라는 컨셉으로 지어진 신축. 입주민 중 미술 전공자와 디자인 업계 사람이 많다.			
창전구	진백동	시로동	시로더샵	포스코이앤씨	950세대	500세대 이상 ~ 1,000세대 미만	2022년 8월	진백동~시로동 일대의 랜드마크. 단지 앞 '진백의 길'에서 보는 벚꽃 뷰가 환상적이다.			
창전구	동곡동	동곡동	동곡	동곡건설	250세대	500세대 미만	1992년 4월	젊은 층이 몰리는 동곡동 힙플 상권 한복판에 자리한 상징적인 구축.			
창전구	동곡동	동곡동	에덴빌	에덴건설	180세대	500세대 미만	2003년 11월	인플루언서와 패션계 영 앤 리치들이 월세나 전세로 선호하는 최고급 빌라형 주거 시설.			
창전구	동곡동	동곡동	북천	북천산업	420세대	500세대 미만	1999년 8월	동곡동의 화려한 상권에서 한 블록 떨어져 있어 주거용으로 조용한 편.			
창전구	동곡동	동곡동	마린시티	효빈도시개발	850세대	500세대 이상 ~ 1,000세대 미만	2013년 6월	창전구 해안가 뷰를 극대화한 초고층 주상복합으로 창전 리버럴들의 대표적인 거주지.			
창전구	동곡동	동곡동	동곡베이트	베이트건설	510세대	500세대 이상 ~ 1,000세대 미만	2016년 10월	외관 특화 디자인이 적용되어 동곡동 패션 거리의 뷰와 이질감 없이 어우러지는 아파트.			
창전구	동곡동	동곡동	동곡 베르데 아파트	베르데건설	660세대	500세대 이상 ~ 1,000세대 미만	2008년 5월	단지 인근 상가에 트렌디한 편집숍과 브런치 카페가 즐비한 동네.		추가 필	
창전구	동곡동	투자동	투자베르데	베르데건설	450세대	500세대 미만	2010년 9월	투자동(키리가야 토우코 성지) 패션 거리와 밀접해 이른바 '명품 슬세권'을 자랑한다.			
창전구	동곡동	투자동	투자 모르포니카	효빈건설	770세대	500세대 이상 ~ 1,000세대 미만	2024년 1월	이름부터 밴드 [Morfonica]를 대놓고 오마주한 하이엔드 아파트. 로비 중앙에 커다란 푸른 장미 장식물이 있다.			
창전구	동곡동	투자동	투자 더샵(예정)	포스코이앤씨	820세대	500세대 이상 ~ 1,000세대 미만	2028년 5월(예정)	효빈시 트렌드세터들의 수요를 빨아들일 차세대 동곡·투자동 대장 후보.			
창전구	팔조동	팔조동	팔조더샵	포스코이앤씨	1,100세대	1,000세대 이상~ 3,000세대 미만	2020년 11월	법조계, 회계법인 종사자들이 대거 거주하는 '지식인 타운' 팔조동의 1등 아파트. (야시오 루이 성지)			
창전구	팔조동	팔조동	팔조아이르	아이르건설	600세대	500세대 이상 ~ 1,000세대 미만	2018년 4월	3호선 팔조역 역세권이라 창전구 내에서도 대중교통 출퇴근이 매우 훌륭하다.			
창전구	팔조동	팔조동	오나	오나건설	300세대	500세대 미만	1997년 2월	팔조동 중심 업무지구와 붙어 있어 직주근접성이 뛰어난 중소형 단지.			
창전구	팔조동	팔조동	모포	모포건설	450세대	500세대 미만	2005년 7월	전문직 및 금융계 화이트칼라 수요를 안정적으로 담당하는 아파트.			
창전구	팔조동	팔조동	팔조주공	대한주택공사	1,300세대	1,000세대 이상~ 3,000세대 미만	1995년 9월	팔조차량기지 인근에 지어져 오랜 시간 팔조동 상권을 견인해온 대단지.			
창전구	쌍엽2동	쌍엽2동	쌍엽 더 테라스	효빈건설	420세대	500세대 미만	2027.05	(예정) 쌍엽동의 귀한 테라스 하우스. 분양가 후덜덜함			쌍엽2지구
창전구	쌍엽2동	쌍엽2동	쌍엽 e편한세상	DL이앤씨	950세대	500세대 이상 ~ 1,000세대 미만	2027.1	(예정) 창전선 개통 호재를 제대로 받을 위치			쌍엽2지구
창전구	쌍엽2동	쌍엽2동	엽천역 롯데캐슬	롯데건설	1,300세대	1,000세대 이상~ 3,000세대 미만	2028.01	(예정) 엽천역 초역세권. 청엽구와 창전구 경계의 랜드마크 예정			쌍엽2지구
청엽구	등동	등동	등동주공	대한주택공사	1,050세대	1,000세대 이상~ 3,000세대 미만	1995년 10월	등동 남부 공단과 덕북대 인근에 지어진 오래된 대단지.			
청엽구	등동	등동	등동아쿠아	효빈토건	950세대	500세대 이상 ~ 1,000세대 미만	2018년 3월	등동 전망대와 가까워 밤하늘 관측이 용이한 신축 단지.			
청엽구	등동	등동	등동역 푸르지오	대우건설	990세대	500세대 이상 ~ 1,000세대 미만	2023년 7월	2호선 등동역 초역세권 대장 아파트. '등불(燈)'을 테마로 한 단지 내 조명이 유명하다.			
청엽구	입빈동	입동3가	입동주공1단지(서부)	대한주택공사	1,100세대	1,000세대 이상~ 3,000세대 미만	1994년 5월	과거 미개발지가 많았던 입동 일대를 지켜온 터줏대감 대단지.			
청엽구	입빈동	입동3가	입동아파트	효빈건설	340세대	500세대 미만	1989년 11월	효빈동신도시가 개발되기 훨씬 전부터 자리 잡고 있던 오래된 구축.			
청엽구	입빈동	효빈동1가	효빈 뮤즈 아파트	효빈도시공사	2,100세대	1,000세대 이상~ 3,000세대 미만	2023.08	μ's 대장주. 눈 오면 스노하레 부르러 나옴. 9동 18호는 성지.			
청엽구	입빈동	효빈동1가	효빈 레인보우 아파트	효빈도시공사	1,800세대	1,000세대 이상~ 3,000세대 미만	2022.01	Nijigasaki 외벽이 무지개색이라 눈 아픔. 주민들이 다들 솔로 활동함(?).			효빈동신도시
청엽구	입빈동	효빈동1가	효빈 슈퍼스타 아파트	효빈도시공사	1,500세대	1,000세대 이상~ 3,000세대 미만	2024.12	Liella! 신축. 커뮤니티 센터 이름이 '유이가오카'.			효빈동신도시
청엽구	입빈동	효빈동1가	효빈신도시 아쿠아	효빈도시공사	1,600세대	1,000세대 이상~ 3,000세대 미만	2027.02 (예정)	Aqours 수도세 면제라는 소문이 있음. 단지 내 수영장 완비 예정.		스쿨아이돌 힐스	효빈동신도시
청엽구	입빈동	효빈동1가	효빈 푸르지오 2단지	대우건설	1,450세대	1,000세대 이상~ 3,000세대 미만	2020.02	평범한 민간 분양. 이름이 정상이라 소외감 느낌.		스쿨아이돌 힐스	효빈동신도시
청엽구	입빈동	효빈동1가	효빈 더샵 1차	포스코이앤씨	1,100세대	1,000세대 이상~ 3,000세대 미만	2020.06			스쿨아이돌 힐스	효빈동신도시
청엽구	입빈동	효빈동1가	효빈 대방디에트르	대방건설	880세대	500세대 이상 ~ 1,000세대 미만	2019.1			스쿨아이돌 힐스	효빈동신도시
청엽구	입빈동	효빈동2가	효빈 e편한세상	DL이앤씨	1,150세대	1,000세대 이상~ 3,000세대 미만	2021.07	공사 소음이... e불편한세상			효빈동신도시
청엽구	입빈동	효빈동2가	효빈 더샵 2차	포스코이앤씨	950세대	500세대 이상 ~ 1,000세대 미만	2027.05 (예정)	골조 공사 중			효빈동신도시
청엽구	동리동	동리동	효빈신도시 호반베르디움	호반건설	1,480세대	1,000세대 이상~ 3,000세대 미만	2022.11	동리동 유일 입주 단지. 외딴섬			효빈동신도시
청엽구	동리동	동리동	동리 A-2, A-3 블록	미정	미정	미정	미정	부지 조성 완료. 멧돼지 출몰 주의.			
청엽구	동리동	동리동	동리 양우내안에	양우건설	650세대	500세대 이상 ~ 1,000세대 미만	2017년 8월	효빈동신도시 확장 버프를 받아 인프라가 쾌적해진 아파트.			
청엽구	동리동	동리동	문성	문성건설	280세대	500세대 미만	1998년 6월	동리중·고등학교 등 등하교가 편리한 조용한 단지.			
청엽구	동리동	동리동	동리석양	석양건업	400세대	500세대 미만	2010년 4월	단지가 서향을 끼고 있어 노을 질 때 뷰가 매우 아름답다.			
청엽구	동리동	동리동	동리뮤즈	창건도시개발	510세대	500세대 이상 ~ 1,000세대 미만	2014년 11월	이름 때문에 특정 아이돌 팬들이 모델하우스 오픈 때부터 관심을 가졌던 단지.			
청엽구	마잡1동	마잡동	마잡주공1단지	대한주택공사	1,550세대	1,000세대 이상~ 3,000세대 미만	1993년 9월	'청엽 베이커리 거리'와 인접해 주민들의 빵 소비량이 전국 최상위권이다.			
청엽구	마잡1동	마잡동	마잡모카	모카건설	720세대	500세대 이상 ~ 1,000세대 미만	2021년 5월	애프터글로우 아오바 모카 팬들의 워너비 단지. 1층 상가에 메론빵 맛집이 있다.			
청엽구	마잡1동	마잡동	마잡레인보우(서부)	무지개토건	480세대	500세대 미만	2005년 10월	무지개색 도색이 특징인 마잡동 서부의 무난한 주거 단지.			
청엽구	마잡2동	마잡동	마잡루비	루비건설	550세대	500세대 이상 ~ 1,000세대 미만	2016년 2월	6호선 마잡역 이용이 편리한 역세권 아파트.			
청엽구	마잡2동	마잡동	마잡주공2단지	대한주택공사	980세대	500세대 이상 ~ 1,000세대 미만	1994년 4월	마잡1동의 1단지와 함께 마잡동 인구를 하드캐리하는 구축.			
청엽구	마잡2동	마잡동	마잡레인보우(동부)	무지개토건	510세대	500세대 이상 ~ 1,000세대 미만	2006년 3월	마잡1동의 레인보우 서부 단지와 쌍둥이처럼 지어진 아파트.			
청엽구	마잡2동	서증동	서증샤론	샤론건설	390세대	500세대 미만	2011년 7월	우전병원과 가까워 병세권(의료 인프라) 혜택을 톡톡히 보는 곳.			
청엽구	마잡2동	헌이송동	헌이송사원	효빈중공업	800세대	500세대 이상 ~ 1,000세대 미만	1985년 5월	헌이송공업단지 노동자들을 위해 지어졌던 낡은 사원 아파트.			
청엽구	마잡2동	헌이송동	헌이송주공(철거예정)	대한주택공사	800세대	500세대 이상 ~ 1,000세대 미만	1982년 10월	현재 재건축 이주가 90% 이상 완료되어 스산한 분위기를 풍긴다.			
청엽구	비마동	비마동	비마쓰리와이1차	삼와이건설	450세대	500세대 미만	2008년 6월	비마리 유적지구와 가까워 산책하기 좋은 단지.			
청엽구	비마동	비마동	비마쓰리와이2차	삼와이건설	520세대	500세대 이상 ~ 1,000세대 미만	2010년 9월	1차와 맞붙어 있어 사실상 대단지처럼 운영된다.			
청엽구	비마동	비마동	비마쓰리와이3차	삼와이건설	610세대	500세대 이상 ~ 1,000세대 미만	2013년 4월	쓰리와이 타운을 완성한 마지막 단지.			
청엽구	비마동	비마동	비마푸르지오1단지	대우건설	880세대	500세대 이상 ~ 1,000세대 미만	2019년 11월	대형 브랜드 파워로 비마동 일대 대장 아파트로 자리 잡았다.			
청엽구	비마동	비마동	비마푸르지오2단지	대우건설	750세대	500세대 이상 ~ 1,000세대 미만	2020년 8월	1단지와 함께 브랜드 타운을 형성하고 있는 신축.			
청엽구	비마동	비마동	비마 로젤리아아파트	효빈건설	400세대	500세대 미만	2022년 3월	단지 외벽이 짙은 보라색과 검은색 톤으로 칠해져 있어 묘한 고딕 포스를 풍긴다.			
청엽구	비마동	비마동	비마베르데아파트	베르데건설	930세대	500세대 이상 ~ 1,000세대 미만	2004년 5월	초록색 조경 관리가 매우 잘 되어 있는 조용한 아파트.			
청엽구	비마동	비마동	비마 금광베네스타	금광건업	770세대	500세대 이상 ~ 1,000세대 미만	2012년 12월	6호선 비마역 초역세권 주상복합.			
청엽구	비마동	사노동	사노아잘레아1단지	아잘레아건설	850세대	500세대 이상 ~ 1,000세대 미만	2015년 6월	봄이 되면 단지 내 철쭉(Azalea)이 화려하게 피어난다.			
청엽구	비마동	사노동	사노파스텔아파트	파스텔토건	380세대	500세대 미만	2017년 9월	파스텔 톤의 화사한 도색 덕분에 특정 아이돌 밴드 팬들이 환호하는 단지.			
청엽구	비마동	사노동	사노팔레트아파트	파스텔토건	410세대	500세대 미만	2018년 5월	파스텔 아파트와 형제 격인 단지로 6호선 사노역 이용이 편하다.			
청엽구	청엽1동	청엽동	청엽아쿠아 1단지	효빈도시공사	2,450세대	1,000세대 이상~ 3,000세대 미만	2005.11	아쿠아 시리즈의 시작. 이때까진 이름이 평범했음			
청엽구	청엽1동	청엽동	청엽아쿠아 2단지	효빈도시공사	1,800세대	1,000세대 이상~ 3,000세대 미만	2017.08	럽라 선샤인 성지. 누마즈풍 조경이 압권			
청엽구	청엽1동	청엽동	청엽아쿠아 3단지	효빈도시공사	1,500세대	1,000세대 이상~ 3,000세대 미만	2019.02	귤나무 심은 아파트. 안내방송이 "캉캉 미캉"			
청엽구	청엽1동	청엽동	청엽해링턴 플레이스	효성중공업	980세대	500세대 이상 ~ 1,000세대 미만	2008.05	청엽1동 상권 접근성이 매우 뛰어난 단지			
청엽구	청엽1동	청엽동	청엽 필하우스	한신공영	750세대	500세대 이상 ~ 1,000세대 미만	2006.1	1지구와 2지구를 잇는 가교 역할의 단지			
청엽구	청엽1동	청엽동	청엽 한신더휴	한신공영	1,100세대	1,000세대 이상~ 3,000세대 미만	2014.09	역세권 가성비 끝판왕으로 불림			
청엽구	청엽1동	청엽동	청엽배루가아파트	배루가건설	600세대	500세대 이상 ~ 1,000세대 미만	2018.03	<s>미셸(공룡 곰)이 살 것 같은 이름</s>			
청엽구	청엽1동	청엽동	청엽아스아파트	아스건설	550세대	500세대 이상 ~ 1,000세대 미만	2020.06	RAS 팬들의 성지. 층간소음 방지 설계가 수준급			
청엽구	청엽1동	청엽동	아논아파트	천조(千早)건설	950세대	500세대 이상 ~ 1,000세대 미만	2015.12	청엽지구 대장주. 건설사 이름부터 치하야(千早)			
청엽구	청엽2동	청엽동	청엽 에이라이	에이라이건설	720세대	500세대 이상 ~ 1,000세대 미만	2005.08	이름 때문에 <s>A-RISE</s> 팬들이 기웃거림. 단지 정문이 묘하게 UTX 정문 닮음			
청엽구	청엽2동	청엽동	천년가 청엽	새천년종합건설	1,200세대	1,000세대 이상~ 3,000세대 미만	2002.04	2동 주거 단지의 터줏대감 격			
청엽구	청엽2동	청엽동	덕진청엽의봄	덕진건설	950세대	500세대 이상 ~ 1,000세대 미만	2001.11	임대와 분양이 혼합된 안정적인 단지			
청엽구	청엽2동	청엽동	청엽베데스타	베데스타	800세대	500세대 이상 ~ 1,000세대 미만	1999.07	<s>폴아웃 안 나온다.</s> 조용한 숲세권 단지			
청엽구	청엽2동	청엽동	타워팰리스	삼성물산	850세대	500세대 이상 ~ 1,000세대 미만	2003.01	<s>그 도곡동 아님.</s> 이름 때문에 택배 오배송 잦음			
청엽구	청엽2동	청엽동	청엽 본아르떼	포스코건설	1,100세대	1,000세대 이상~ 3,000세대 미만	2009.1	외관이 고급스러운 2동의 선호 단지			
청엽구	청엽3동	청엽동	청엽아데나	KCC건설	600세대	500세대 이상 ~ 1,000세대 미만	1998.12	1지구 구시가지의 중심 위치			
청엽구	청엽3동	청엽동	청엽이지더원	라인건설	850세대	500세대 이상 ~ 1,000세대 미만	2004.05	거실 광폭 설계로 개방감이 매우 좋음			
청엽구	청엽3동	청엽동	청엽동국에버리치	동국건설	500세대	500세대 이상 ~ 1,000세대 미만	1995.09	3동 초기 입주 단지로 관리 상태 양호			
청엽구	청엽3동	청엽동	토모	토모건설	450세대	500세대 미만	1996.03	<s>우다가와 토모에 성지.</s> 북 드럼 소리 주의(?)			
청엽구	청엽3동	청엽동	청엽주공 1단지	LH	1,200세대	1,000세대 이상~ 3,000세대 미만	1992.11	재건축 대어. 안전진단 통과 플래카드의 성지			
청엽구	청엽3동	청엽동	우스라	우스라건설	300세대	500세대 미만	1994.06	<s>우시고메 리미 성지.</s> 초코소라빵 굽는 향기 남			
청엽구	청엽3동	청엽동	청엽더샵센트럴	포스코건설	700세대	500세대 이상 ~ 1,000세대 미만	2022.08	3동의 귀한 최신축. 재개발의 희망			
청엽구	청엽4동	청엽동	청엽 글로벌	대우건설	2,800세대	1,000세대 이상~ 3,000세대 미만	2010.02	<s>헬로 해피 월드 성지.</s> 단지 규모가 압도적			
청엽구	청엽4동	청엽동	청엽 성원상떼빌	성원건설	2,100세대	1,000세대 이상~ 3,000세대 미만	2007.09	조경이 예쁜 전원형 대단지 아파트			
청엽구	청엽4동	청엽동	아이아파트	현대산업개발	1,900세대	1,000세대 이상~ 3,000세대 미만	2008.12	초등학교를 품은 '초품아'의 정석			
청엽구	청엽5동	청엽동	청엽중해마루힐	중해건설	1,500세대	1,000세대 이상~ 3,000세대 미만	2021.05	청엽구청 인근의 프리미엄 신축 단지			
청엽구	청엽5동	청엽동	청엽아파트	효빈도시공사	1,200세대	1,000세대 이상~ 3,000세대 미만	1993.04	<s>이름 짓기 귀찮았나 봄.</s> 위치는 환상적임			
청엽구	청엽5동	청엽동	청엽시영	효빈도시공사	3,500세대	3000세대이상	1990.1	매머드급 단지. 단지 내에서 길 잃기 십상임			
청엽구	청엽5동	청엽동	청엽사랑으로	부영주택	1,800세대	1,000세대 이상~ 3,000세대 미만	2016.11	<s>이마이 리사의 사랑(물리)이 느껴짐</s>			
청엽구	청엽6동	청엽동	청엽우방아이유쉘	우방건설	2,200세대	1,000세대 이상~ 3,000세대 미만	2023.01	청엽역 역세권의 대규모 신축 브랜드 타운			
청엽구	청엽6동	청엽동	청엽 우미린	우미건설	1,950세대	1,000세대 이상~ 3,000세대 미만	2024.04	단지 내 수경시설이 워터파크 급이라는 소문			
청엽구	청엽6동	청엽동	청엽 에델	에델건설	1,600세대	1,000세대 이상~ 3,000세대 미만	2023.09	<s>로젤리아 성지.</s> 장미 정원 관리가 매우 엄격함			
청엽구	우전1동	우전동	우전영무예다음	영무토건	1,900세대	1,000세대 이상~ 3,000세대 미만	2011.03	터미널 바로 앞. 버스 엔진 소리가 자장가로 들리는 마법			
청엽구	우전1동	우전동	우전포핀	포핀건설	850세대	500세대 이상 ~ 1,000세대 미만	2017.02	<s>Poppin'Party 성지.</s> 단지 내 반짝반짝함이 남다름			
청엽구	우전1동	우전동	우잔아파트	우잔건설	600세대	500세대 이상 ~ 1,000세대 미만	1988.05	오타 아님. 우전동의 조상님 격 단지			
청엽구	우전2동	우전동	우전주공 1단지	LH	2,200세대	1,000세대 이상~ 3,000세대 미만	1993.11	우전동 대장주. 단지가 너무 넓어 배달 기사님들의 통곡의 벽			
청엽구	우전2동	우전동	우전주공 2단지	LH	1,900세대	1,000세대 이상~ 3,000세대 미만	1994.06	1단지와 함께 거대 주거 벨트 형성. 주차난은 덤			
청엽구	우전2동	우전동	우전주공 3단지	LH	1,850세대	1,000세대 이상~ 3,000세대 미만	1995.09	우전천 산책로 접근성이 매우 뛰어난 단지			
청엽구	우전2동	우전동	우전주공 4단지	LH	1,600세대	1,000세대 이상~ 3,000세대 미만	1996.12	2지구 외곽의 평화로운 주거 환경			
청엽구	우전2동	우전동	우전 대단지	대단지건설	5,500세대	5,000세대 이상	2005.04	이름값 제대로 함. <s>네이밍 센스가 매우 정직하다</s>			
청엽구	우전2동	우전동	우전 페리안아파트	페리안건설	1,500세대	1,000세대 이상~ 3,000세대 미만	2008.08	우전천 뷰 맛집이지만 여름철 벌레 파티는 감수해야 함			
청엽구	우전2동	우전동	우전아파트	우전건설	1,200세대	1,000세대 이상~ 3,000세대 미만	1999.05	1동 우잔아파트와 이름 헷갈림 주의. 택배 사고 잦음			
청엽구	우전3동	우전동	우전대명	대명건설	400세대	500세대 미만	2002.01	우전역 초역세권. 대학생 자취생들의 성지			
청엽구	우전3동	우전동	봉천	봉천건설	880세대	500세대 이상 ~ 1,000세대 미만	1999.1	<s>서울 관악구 아님.</s> 조용하게 살기 좋은 단지			
청엽구	우전3동	우전동	청엽주공아파트	LH	800세대	500세대 이상 ~ 1,000세대 미만	1997.03	이름은 청엽인데 주소는 우전동인 묘한 정체성			
청엽구	우전3동	우전동	토모아파트	토모건설	880세대	500세대 이상 ~ 1,000세대 미만	1991.07	<s>우다가와 토모에 성지.</s> 역사 내 드럼 연습실과 가장 가까움			
청엽구	우택동	우택동	우택현대	현대건설	3,420세대	3000세대이상	1999년 10월	효빈시 최대 학원가인 우택동의 핵심 입지로 학부모 수요 1순위를 자랑하는 구축 매머드급 대단지.			
청엽구	우택동	우택동	우택덕현	덕현건설	3,150세대	3000세대이상	2002년 8월	4호선 및 창전선 우택역 더블역세권을 누리는 알짜 대단지. 우택동 인구를 크게 견인하고 있다.			
청엽구	우택동	우택동	우택월드스타	월드건설	2,850세대	1,000세대 이상~ 3,000세대 미만	2021년 11월	우택호수공원 뷰가 나오는 고급 대단지. 단지 상가의 카페거리가 유명하다.			
청엽구	입빈동	효빈동2가	효빈 푸르지오 1단지	대우건설	1,300세대	1,000세대 이상~ 3,000세대 미만	2020.01	2가의 선봉장			효빈동신도시
청엽구	입빈동	효빈동2가	효빈 2-C1, C2 블록	효빈도시공사	2,000세대	1,000세대 이상~ 3,000세대 미만	2029 (예정)	차기 이름으로 '하스노소라' 등이 유력. 제발 아이마스만은...			효빈동신도시
탄성군	탄성읍	고무리	고무역 행복주택	한국토지주택공사	450세대	500세대 미만	2023년 5월	고무역(지하역) 초역세권. 교통이 워낙 좋아 입주 경쟁률이 치열했다.			
탄성군	탄성읍	고무리	고무주공1단지	대한주택공사	1,200세대	1,000세대 이상~ 3,000세대 미만	1993년 10월	고무역 환승센터의 배후 단지. 연식은 오래됐지만 탄성군 교통의 알파이자 오메가 입지다.			
탄성군	탄성읍	고무리	고무푸르지오	대우건설	850세대	500세대 이상 ~ 1,000세대 미만	2017년 6월	고무역 3번 출구와 인접한 브랜드 단지. '보통(Normal)'이지 않은 세련된 외관이 특징.			
탄성군	탄성읍	고무리	고무베르디안	호반건설	600세대	500세대 이상 ~ 1,000세대 미만	2011년 8월	조용하고 쾌적한 주거 환경을 자랑하며 주민들 간의 커뮤니티가 활발하다.			
탄성군	탄성읍	고무리	탄성청년주택	탄성도시개발	350세대	500세대 미만	2024년 11월	환승 거점인 고무리에 위치해 효빈 시내로 통학하는 대학생들이 많이 거주한다.			
탄성군	탄성읍	탄성리	탄성호반베르디움	호반건설	1,100세대	1,000세대 이상~ 3,000세대 미만	2019년 4월	탄성리 중심가에 위치한 대단지. 이과생 거주 비율이 기형적으로 높다는 소문이 있다.			
탄성군	탄성읍	탄성리	탄성래미안	삼성물산	1,500세대	1,000세대 이상~ 3,000세대 미만	2027년 9월(예정)	탄성역 인근에 지어질 탄성읍의 차세대 대장 아파트. 후크의 법칙 조형물이 들어설 예정이다.			
탄성군	탄성읍	탄성리	탄성안브리아	안브리아건설	700세대	500세대 이상 ~ 1,000세대 미만	2015년 11월	과학고 입시로 유명한 학군지 아파트. 시험 기간이면 단지 내 독서실이 미어터진다.			
탄성군	탄성읍	탄성리	탄성아쿠아	탄성종합건설	450세대	500세대 미만	2021년 1월	1호선 노선색인 파란색을 포인트로 도색한 신축. 탄성리 청년층의 선호도가 높다.			
탄성군	탄성읍	탄성리	탄성경남아너스빌	경남기업	880세대	500세대 이상 ~ 1,000세대 미만	2005년 12월	탄성읍행정복지센터 인근의 튼튼한 구축 브랜드 단지.			
탄성군	탄성읍	탄성리	탄성아이파크	HDC현대산업개발	950세대	500세대 이상 ~ 1,000세대 미만	2022년 5월	탄성역 역세권을 누리는 프리미엄 단지. '회복력(Elasticity)' 좋은 인재들이 많이 산다고 카더라.			
탄성군	탄성읍	탄성리	탄성더샵	포스코이앤씨	1,200세대	1,000세대 이상~ 3,000세대 미만	2028년 3월(예정)	탄성고등학교 바로 옆에 들어설 예정인 대규모 브랜드 타운.		예정추가필요	
탄성군	탄성읍	미성리	탄성주공	대한주택공사	800세대	500세대 이상 ~ 1,000세대 미만	1996년 4월	야진읍으로 넘어가는 길목에 위치한 단지. 니시키노 마키 성지 순례객들의 베이스캠프 중 하나.			
탄성군	탄성읍	미성리	미성주공	대한주택공사	650세대	500세대 이상 ~ 1,000세대 미만	1998년 8월	'니시키노 로드'의 한 축을 담당한다. 단지 앞 슈퍼에서 토마토 주스가 유독 잘 팔린다.			
탄성군	탄성읍	공리	공리아파트	탄성건설	300세대	500세대 미만	1989년 12월	군청 소재지인 공리에서 가장 오래된 아파트. 군청 공무원 원로들이 꽤 거주한다.			
탄성군	탄성읍	공리	공리안단테	한국토지주택공사	950세대	500세대 이상 ~ 1,000세대 미만	2023년 12월	탄성군청역 인근의 신축 공공 분양 단지. 이름처럼 우아하고 천천히 살기 좋은 곳.			
탄성군	탄성읍	공리	공리에브리	에브리종합건설	400세대	500세대 미만	2014년 7월	Afterglow 테마가 묘하게 섞인 단지. 단지 상가에 빵집이 많아 고소한 냄새가 끊이지 않는다.			
탄성군	탄성읍	공리	공리두산위브	두산건설	1,050세대	1,000세대 이상~ 3,000세대 미만	2018년 11월	탄성군청과 가장 가까운 대단지 브랜드 아파트. 사실상 군청 공무원 관사 취급을 받는다.			
